[00:01:23] [Server thread/INFO]: [Chunky] Task running for world. Processed: 57054 chunks (57.50%), ETA: 0:22:37, Rate: 31.1 cps, Current: 132, -102
[00:01:24] [Server thread/INFO]: [Chunky] Task running for world. Processed: 57089 chunks (57.53%), ETA: 0:22:23, Rate: 31.4 cps, Current: 134, -127
[00:01:25] [Server thread/INFO]: [Chunky] Task running for world. Processed: 57128 chunks (57.57%), ETA: 0:22:09, Rate: 31.7 cps, Current: 135, -121
[00:01:26] [Server thread/INFO]: [Chunky] Task running for world. Processed: 57164 chunks (57.61%), ETA: 0:21:52, Rate: 32.1 cps, Current: 136, -117
[00:01:27] [Server thread/INFO]: [Chunky] Task running for world. Processed: 57207 chunks (57.65%), ETA: 0:21:36, Rate: 32.4 cps, Current: 137, -108
[00:01:29] [Server thread/INFO]: [Chunky] Task running for world. Processed: 57249 chunks (57.70%), ETA: 0:21:36, Rate: 32.4 cps, Current: 139, -127
[00:01:30] [Server thread/INFO]: [Chunky] Task running for world. Processed: 57281 chunks (57.73%), ETA: 0:21:42, Rate: 32.2 cps, Current: 140, -127
[00:01:31] [Server thread/INFO]: [Chunky] Task running for world. Processed: 57322 chunks (57.77%), ETA: 0:21:32, Rate: 32.4 cps, Current: 141, -119
[00:01:32] [Server thread/INFO]: [Chunky] Task running for world. Processed: 57361 chunks (57.81%), ETA: 0:21:24, Rate: 32.6 cps, Current: 142, -112
[00:01:33] [Server thread/INFO]: [Chunky] Task running for world. Processed: 57409 chunks (57.86%), ETA: 0:21:32, Rate: 32.4 cps, Current: 144, -126
[00:01:34] [Server thread/INFO]: [Chunky] Task running for world. Processed: 57454 chunks (57.90%), ETA: 0:21:17, Rate: 32.7 cps, Current: 145, -115
[00:01:35] [Server thread/INFO]: [Chunky] Task running for world. Processed: 57502 chunks (57.95%), ETA: 0:21:19, Rate: 32.6 cps, Current: 146, -103
[00:01:37] [Server thread/INFO]: [Chunky] Task running for world. Processed: 57537 chunks (57.99%), ETA: 0:21:26, Rate: 32.4 cps, Current: 148, -125
[00:01:38] [Server thread/INFO]: [Chunky] Task running for world. Processed: 57587 chunks (58.04%), ETA: 0:21:28, Rate: 32.3 cps, Current: 149, -97
[00:01:39] [Server thread/INFO]: [Chunky] Task running for world. Processed: 57629 chunks (58.08%), ETA: 0:20:55, Rate: 33.1 cps, Current: 150, -103
[00:01:40] [Server thread/INFO]: [Chunky] Task running for world. Processed: 57658 chunks (58.11%), ETA: 0:21:01, Rate: 33.0 cps, Current: 151, -105
[00:01:41] [Server thread/INFO]: [Chunky] Task running for world. Processed: 57685 chunks (58.14%), ETA: 0:21:47, Rate: 31.8 cps, Current: 152, -109
[00:01:42] [Server thread/INFO]: [Chunky] Task running for world. Processed: 57706 chunks (58.16%), ETA: 0:21:55, Rate: 31.6 cps, Current: 153, -119
[00:01:43] [Server thread/INFO]: [Chunky] Task running for world. Processed: 57736 chunks (58.19%), ETA: 0:22:12, Rate: 31.1 cps, Current: 154, -119
[00:01:44] [Server thread/INFO]: [Chunky] Task running for world. Processed: 57767 chunks (58.22%), ETA: 0:22:42, Rate: 30.4 cps, Current: 155, -119
[00:01:45] [Server thread/INFO]: [Chunky] Task running for world. Processed: 57805 chunks (58.26%), ETA: 0:22:21, Rate: 30.9 cps, Current: 156, -97
[00:01:46] [Server thread/INFO]: [Chunky] Task running for world. Processed: 57844 chunks (58.30%), ETA: 0:21:03, Rate: 32.8 cps, Current: 157, -97
[00:01:48] [Server thread/INFO]: [Chunky] Task running for world. Processed: 57857 chunks (58.31%), ETA: 0:21:17, Rate: 32.4 cps, Current: 98, -126
[00:01:49] [Server thread/INFO]: [Chunky] Task running for world. Processed: 57875 chunks (58.33%), ETA: 0:21:02, Rate: 32.7 cps, Current: 99, -122
[00:01:50] [Server thread/INFO]: [Chunky] Task running for world. Processed: 57911 chunks (58.36%), ETA: 0:21:05, Rate: 32.6 cps, Current: 103, -123
[00:01:51] [Server thread/INFO]: [Chunky] Task running for world. Processed: 57922 chunks (58.37%), ETA: 0:21:54, Rate: 31.4 cps, Current: 104, -125
[00:01:52] [Server thread/INFO]: [Chunky] Task running for world. Processed: 57956 chunks (58.41%), ETA: 0:22:07, Rate: 31.1 cps, Current: 110, -125
[00:01:53] [Server thread/INFO]: [Chunky] Task running for world. Processed: 57979 chunks (58.43%), ETA: 0:22:28, Rate: 30.6 cps, Current: 105, -120
[00:01:54] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58003 chunks (58.46%), ETA: 0:22:47, Rate: 30.1 cps, Current: 111, -120
[00:01:55] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58025 chunks (58.48%), ETA: 0:23:07, Rate: 29.7 cps, Current: 104, -116
[00:01:56] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58055 chunks (58.51%), ETA: 0:23:28, Rate: 29.2 cps, Current: 100, -120
[00:01:57] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58090 chunks (58.54%), ETA: 0:23:30, Rate: 29.2 cps, Current: 98, -117
[00:01:59] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58115 chunks (58.57%), ETA: 0:23:38, Rate: 29.0 cps, Current: 97, -115
[00:02:00] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58135 chunks (58.59%), ETA: 0:23:58, Rate: 28.6 cps, Current: 96, -112
[00:02:01] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58160 chunks (58.61%), ETA: 0:24:26, Rate: 28.0 cps, Current: 98, -106
[00:02:02] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58184 chunks (58.64%), ETA: 0:24:51, Rate: 27.5 cps, Current: 100, -105
[00:02:03] [Server thread/INFO]: [Chunky] Task running for world. Processed: 58242 chunks (58.70%), ETA: 0:24:24, Rate: 28.0 cps, Current: 104, -97
